CVE_ID,Published,CVSS,Severity,Vendor,Product,Description,VulnStatus,PubDate,DaysOld,KnownExploited,RiskScore,RiskTier
CVE-2026-47274,2026-05-27 20:16:40.013000+00:00,6.3,MEDIUM,Unknown,Unknown,"pam_usb provides hardware authentication for Linux using ordinary removable media. Prior to 0.9.0, multiple pam_usb helper tools resolved external binaries through the PATH environment variable rather than using absolute paths. An attacker who can influence the process environment during PAM authentication or tool execution could substitute malicious binaries. The affected tools are pamusb-check (src/tmux.c), pamusb-conf (tools/pamusb-conf), and pamusb-keyring-unlock-gnome (tools/pamusb-keyring-unlock-gnome). This vulnerability is fixed in 0.9.0.",Deferred,2026-05-27,17.098488728136573,False,34.29,Low
CVE-2026-26825,2026-06-03 20:16:18.797000+00:00,5.3,MEDIUM,Libxls Project,Libxls,"A use-of-uninitialized memory vulnerability exists in libxls 1.6.3 when parsing malformed XLS files. The issue is reachable via xls_parseWorkBook() and is triggered by uninitialized heap memory originating from the OLE layer (ole2_read). The flaw is detectable with MemorySanitizer (MSAN) and can lead to undefined behavior, incorrect parsing logic, or potential information disclosure.",Modified,2026-06-03,10.09873428369213,False,34.29,Low
CVE-2026-27768,2026-05-25 17:16:46.070000+00:00,6.6,MEDIUM,Unknown,Unknown,SQL Injection affecting the Access Manager role.,Awaiting Analysis,2026-05-25,19.22341862396991,False,34.27,Low
CVE-2026-11469,2026-06-08 00:16:42.580000+00:00,4.7,MEDIUM,Unknown,Unknown,A flaw has been found in jishenghua jshERP up to 3.6. Impacted is the function insertPlatformConfig of the file jshERP-boot/src/main/java/com/jsh/erp/service/PlatformConfigService.java of the component platformConfig Add Endpoint. Executing a manipulation of the argument platformValue can lead to server-side request forgery. The attack may be performed from remote. The exploit has been published and may be used. The project was informed of the problem early through an issue report but has not responded yet.,Deferred,2026-06-08,5.93179235082176,False,34.26,Low
CVE-2026-42879,2026-05-27 19:16:18.173000+00:00,6.3,MEDIUM,Unknown,Unknown,"FacturaScripts is an open source accounting and invoicing software. In 2025.81 and earlier, an authenticated unrestricted file upload vulnerability exists in FacturaScripts' product image upload functionality. An attacker with valid credentials can upload a PHP file disguised as a GIF image (using a GIF89a header), bypassing MIME type validation. The file is stored with its original extension, including executable extensions such as .php. The vulnerability exists the addImageAction() method of Core/Lib/ExtendedController/ProductImagesTrait.php.",Deferred,2026-05-27,17.14040817258102,False,34.26,Low
CVE-2026-6565,2026-05-27 02:16:34.640000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Style Kits – Advanced Theme Styles for Elementor, Elementor Kits & Elementor Patterns plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the '/wp-json/agwp/v1/tokens/save' endpoint kit title parameter in versions up to, and including, 2.5.0 due to insufficient input sanitization and output escaping in an admin attribute context. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.848550915636576,False,34.25,Low
CVE-2026-27427,2026-05-26 09:16:19.660000+00:00,6.5,MEDIUM,Unknown,Unknown,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Dylan Kuhn Geo Mashup allows Stored XSS.

This issue affects Geo Mashup: from n/a through 1.13.18.",Deferred,2026-05-26,18.557057628599537,False,34.24,Low
CVE-2025-5085,2026-06-02 09:16:15.020000+00:00,5.5,MEDIUM,Unknown,Unknown,"The WP Nano AD plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘blogrole_link’ parameter in all versions up to, and including, 1.31 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with administrator-level access, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. This only affects multi-site installations and installations where unfiltered_html has been disabled.",Deferred,2026-06-02,11.557111332303242,False,34.24,Low
CVE-2026-50569,2026-06-10 18:17:13.483000+00:00,4.3,MEDIUM,Unknown,Unknown,"Fission is an open-source, Kubernetes-native serverless framework that simplifies the deployment of functions and applications on Kubernetes. Prior to version 1.25.0, HTTPTriggerSpec.Validate() validated Methods, FunctionReference, Host, IngressConfig, and CorsConfig, but silently skipped RelativeURL and Prefix. Those two fields were validated at the CLI level only (pkg/fission-cli/cmd/httptrigger/create.go:83). The post-CRD-modernization webhook for HTTPTrigger was retired in favor of API-server CEL — and CEL had no rules on those fields either — so an HTTPTrigger created via kubectl apply or a direct Kubernetes REST API call bypassed every URL-level check. This issue has been patched in version 1.25.0.",Deferred,2026-06-10,3.181434677210648,False,34.23,Low
CVE-2026-20260,2026-06-10 18:16:41.643000+00:00,4.3,MEDIUM,Unknown,Unknown,"In Splunk SOAR (Security Orchestration, Automation, and Response) versions below 8.5.0, an unauthenticated attacker could inject American National Standards Institute (ANSI) escape codes into SOAR application log files through specially crafted HTTP request paths, which a terminal emulator might interpret when an administrator views the logs.<br><br>The injection is possible because SOAR does not strip control characters from HTTP request paths before writing them to application logs.",Awaiting Analysis,2026-06-10,3.1818031957291666,False,34.23,Low
CVE-2026-48210,2026-05-31 22:16:55.133000+00:00,5.7,MEDIUM,Unknown,Unknown,"An improper default configuration in OTRS 2026.3.1 causes ticket article forwarding actions to enforce the “Is visible for customer” flag by default and prevent users from disabling it via the UI. This leads to unintended exposure of internal ticket information to the External Frontend

This issue affects OTRS 2026.3.1",Undergoing Analysis,2026-05-31,13.01498039480324,False,34.2,Low
CVE-2026-41701,2026-06-10 00:16:51.107000+00:00,4.4,MEDIUM,Unknown,Unknown,"Correlation IDs for replies in the RabbitTemplate.sendAndReceive() with the fixed reply queue are predictable due to internal simple counter.

Affected versions:
Spring AMQP 4.0.0 through 4.0.3; 3.2.0 through 3.2.10; 3.1.0 through 3.1.15; 2.4.0 through 2.4.17.",Awaiting Analysis,2026-06-10,3.93169365869213,False,34.19,Low
CVE-2026-30498,2026-05-27 15:16:25.757000+00:00,6.3,MEDIUM,Unknown,Unknown,A Cross-Site Request Forgery (CSRF) vulnerability was discovered in the delete.php endpoint of Jason2605 AdminPanel 4.0.,Deferred,2026-05-27,17.306987061469908,False,34.14,Low
CVE-2026-7516,2026-06-10 15:16:42.657000+00:00,4.3,MEDIUM,Unknown,Unknown,"A vulnerability was identified in the Lenovo Android Application, distributed exclusively on tablets in the Chinese market, that could allow a website visited by the built-in browser to overwrite system clipboard contents.",Awaiting Analysis,2026-06-10,3.306791459618055,False,34.14,Low
CVE-2026-45563,2026-06-10 15:16:37.167000+00:00,4.3,MEDIUM,Unknown,Unknown,"Roxy-WI is a web interface for managing Haproxy, Nginx, Apache and Keepalived servers. In versions 8.2.6.4 and prior, GET /history/<service>/<server_ip> re-uses the server_ip path parameter as a user-id when service == 'user', with no authorization check. Any authenticated user — even a guest in an unrelated group — can list any other user's full action audit trail (server IPs touched, configs deployed, services restarted). At time of publication, there are no publicly available patches.",Deferred,2026-06-10,3.3068550012847227,False,34.14,Low
CVE-2026-11623,2026-06-09 05:16:30.227000+00:00,4.5,MEDIUM,Unknown,Unknown,A security vulnerability has been detected in tmux up to 3.6a. Affected is the function image_free of the file image.c. Such manipulation leads to use after free. Local access is required to approach this attack. This attack is characterized by high complexity. The exploitability is told to be difficult. The exploit has been disclosed publicly and may be used. Upgrading to version 3.7-rc is able to address this issue. The name of the patch is fc6d94a9f8a593bd8b7031650802084385d4ee03. The affected component should be upgraded.,Deferred,2026-06-09,4.723601992025463,False,34.13,Low
CVE-2026-11276,2026-06-05 00:17:04.760000+00:00,5.1,MEDIUM,Google,Chrome,Inappropriate implementation in Cast in Google Chrome prior to 149.0.7827.53 allowed an attacker on the local network segment to bypass discretionary access control via malicious network traffic. (Chromium security severity: Low),Analyzed,2026-06-05,8.931535637858797,False,34.12,Low
CVE-2026-44545,2026-06-03 14:16:43.583000+00:00,5.3,MEDIUM,Unknown,Unknown,"daphne before 4.2.2 did not pass maxFramePayloadSize or maxMessagePayloadSize to Autobahn's WebSocketServerFactory. Because Autobahn defaults both values to 0 (unlimited), an unauthenticated remote attacker could send arbitrarily large WebSocket messages or frames, causing excessive memory consumption and a denial of service.",Undergoing Analysis,2026-06-03,10.34844740869213,False,34.11,Low
CVE-2026-53440,2026-06-10 14:16:36.990000+00:00,4.3,MEDIUM,Jenkins,Jenkins,"Jenkins 2.567 and earlier, LTS 2.555.2 and earlier does not ensure that the ""from"" parameter in the ""Delegate to servlet container"" security realm is safe to redirect to after login, allowing attackers to perform phishing attacks by redirecting users to an attacker-controlled domain.",Analyzed,2026-06-10,3.3485237165625,False,34.11,Low
CVE-2026-53438,2026-06-10 14:16:36.793000+00:00,4.3,MEDIUM,Jenkins,Jenkins,"A missing permission check in Jenkins 2.567 and earlier, LTS 2.555.2 and earlier allows attackers with Item/Cancel permission, but lacking Item/Read permission, to cancel queue items they do not have permission to view.",Analyzed,2026-06-10,3.348525996655092,False,34.11,Low
